timestamp,latitude,longitude
1681712845.005103,45.42465381071766,11.948513367069962
1681712846.0051193,45.424644686292886,11.94849636040161
1681712847.0051363,45.42463202569604,11.948475019874515
1681712848.0051525,45.42463086616071,11.948461245898025
1681712849.0051694,45.42462172183989,11.948440091914627
1681712850.0051863,45.42461841317766,11.948417576114819
1681712851.0052028,45.42461478143529,11.948400508177366
1681712852.0052192,45.42460699179115,11.948378121380857
1681712853.0052361,45.42460163083646,11.948363733429458
1681712854.0052524,45.424600685684354,11.948356552671386
1681712855.005269,45.42459599147439,11.948341597272812
1681712856.0052855,45.424590884016936,11.948320247840707
1681712857.0053022,45.42458669197413,11.948304877789
1681712858.0053186,45.42458436297602,11.948290165554193
1681712859.006335,45.42456754058003,11.948277750950446
1681712860.0063524,45.4245542538143,11.948273504973384
1681712861.0063684,45.42454228743671,11.9482680998488
1681712862.0063853,45.424519228375026,11.94825546628641
1681712863.0064015,45.42450016900104,11.948245046967044
1681712864.0064178,45.42449515798707,11.948236880829127
1681712865.0064344,45.42448541476105,11.948226910424651
1681712866.006451,45.42448523276747,11.948214421474248
1681712867.0064676,45.4244744763759,11.948209962766256
1681712868.006484,45.42446061639654,11.948206186059389
1681712869.0065007,45.42444065989232,11.948195308076041
1681712870.006518,45.42442787332122,11.948188723674892
1681712871.006534,45.424413193059024,11.94817674425174
1681712872.0065508,45.42440184002674,11.948169265629263
1681712873.0065668,45.424394056509215,11.948165406121968
1681712874.0065837,45.424384774442146,11.948170819363849
1681712875.0066009,45.42436471228575,11.948175638070868
1681712876.0066175,45.424355444532694,11.948177187361566
1681712877.0066335,45.42434622770919,11.948186369109141
1681712878.0066502,45.42433362325455,11.948187932136827
1681712879.0066671,45.42432130943555,11.948190551801174
1681712880.0066829,45.42430768993946,11.948194013202903
1681712881.0066998,45.424291103861286,11.948192967832522
1681712882.0067163,45.42427812219228,11.948198504055332
1681712883.006733,45.424270199076474,11.948207602633335
1681712884.00675,45.42426012234689,11.94820137798875
1681712885.0067663,45.424252123552364,11.948201385488002
1681712886.0067828,45.424248773477416,11.948204505363567
1681712887.0067992,45.424243545532605,11.94820686094176
1681712888.0068164,45.42424401772519,11.948215257624033
1681712889.006833,45.424242227446975,11.948224522693675
1681712890.006849,45.42423946873891,11.948232396944077
1681712891.0068655,45.42423706962405,11.948239574423631
1681712892.0068824,45.42423542884937,11.948246492455457
1681712893.0068989,45.42423838542018,11.948265472919731
1681712894.006915,45.42423599328468,11.948265517132963
1681712895.0069318,45.42423668664169,11.94827823065757
1681712896.0069485,45.42422632228322,11.948278081944403
1681712897.006965,45.42421477175139,11.948280087007278
1681712898.006982,45.42421401148306,11.948283490286334
1681712899.0069985,45.4242062391418,11.948294778213375
1681712900.0070148,45.42420419372137,11.948294338610967
1681712901.007032,45.424203837132445,11.948294054260371
1681712902.0070486,45.42420361633731,11.948295033315299
1681712903.0070648,45.42420301063899,11.948295029413503
1681712904.0070815,45.42419648312248,11.948285052260058
1681712905.0070982,45.42419533735179,11.948292444964782
1681712906.007115,45.42419614671946,11.94829845832804
1681712907.007131,45.42419561395502,11.948295831342696
1681712908.0071478,45.42419390117392,11.948281852772045
1681712909.0071635,45.42419436836777,11.948263295899698
1681712910.0071812,45.4241981655386,11.948244714998685
1681712911.0071976,45.42419866229317,11.94823069575305
1681712912.0072136,45.42419843595421,11.948217046860806
1681712913.0072308,45.42420049429364,11.948197466712498
1681712914.0072472,45.4242152492721,11.948182423949529
1681712915.0072637,45.42422269961061,11.948159592293631
1681712916.0072806,45.424230273612636,11.948139217015761
1681712917.007296,45.424235078480564,11.948122217209917
1681712918.007313,45.42423576004826,11.948107682522027
1681712919.0073295,45.424239750565214,11.94808731895303
1681712920.0073466,45.42424091641378,11.948075651520451
1681712921.007363,45.42424216076982,11.948065975807948
1681712922.0073798,45.4242461922411,11.948046057709693
1681712923.0073957,45.424251132442436,11.948031806579378
1681712924.0074131,45.424258612341596,11.9480112608155
1681712925.0074298,45.424250970762586,11.947983536144722
1681712926.0074463,45.42425130500556,11.947959406932224
1681712927.0074625,45.424246991043546,11.947950540206957
1681712928.0074794,45.42424926744052,11.947939213858374
1681712929.0074959,45.42425368149207,11.947943198653046
1681712930.007512,45.42425348089616,11.947932201333376
1681712931.0075288,45.42425375790089,11.947927582648562
1681712932.007545,45.424251478324514,11.94792717834442
1681712933.0075614,45.4242488649658,11.94792129576978
1681712934.0075784,45.424249929251296,11.947931145894382
1681712935.0075953,45.424255116728,11.947936485316907
1681712936.0076115,45.42425209701038,11.947939320731505
1681712937.007628,45.424252501692806,11.94793809922186
1681712938.0076451,45.424254876851684,11.947936940309276
1681712939.0076616,45.42425837302766,11.947936743583377
1681712940.0076783,45.42426005497713,11.947932857131564
1681712941.0076947,45.42426046856978,11.947931006740342
1681712942.007711,45.424263647469175,11.9479284294106
1681712943.0077271,45.424283647289634,11.947938196178827
1681712944.0077443,45.42428572471871,11.947936443572571
1681712945.007761,45.42428997303236,11.94793502599282
1681712946.0077772,45.42428507898819,11.94792747942052
1681712947.0077944,45.42428669819602,11.947923603691871
1681712948.0078106,45.424286363584095,11.947919490549477
1681712949.0078273,45.42428612340001,11.947917456649895
1681712950.0078435,45.4242865889544,11.947916182874067
1681712951.0078602,45.42428279181408,11.947913006836133
1681712952.0078773,45.424282885203745,11.947907330031342
1681712953.0078936,45.424268168209565,11.947891027284262
1681712954.0079103,45.42426122354784,11.947881509659748
1681712955.007927,45.424252598782715,11.947870301044976
1681712956.0079434,45.42424984011986,11.947880966041877
1681712957.00796,45.42424566468965,11.947889832043781
1681712958.007976,45.42423500161801,11.947887716303281
1681712959.0079923,45.42422862923122,11.947886710069085
1681712960.0080092,45.42422210241016,11.947881413126296
1681712961.0080261,45.42421508149038,11.94788584601525
1681712962.0080428,45.424205354454614,11.947890584640787
1681712963.0080595,45.42419749318871,11.947892612334558
1681712964.0080762,45.4241902358282,11.947897303576001
1681712965.0080926,45.42418054468805,11.94790329076153
1681712966.0081086,45.424169021644104,11.947906341869901
1681712967.008126,45.42415391137542,11.947899335184648
1681712968.0081425,45.42414495456398,11.94788935850352
1681712969.0081592,45.42412530899432,11.94787150102433
1681712970.0081758,45.42410542003004,11.947853829300989
1681712971.008192,45.42409239456823,11.94785087899731
1681712972.0082088,45.424086613336684,11.947851279037451
1681712973.0082254,45.42407567050114,11.947847281565384
1681712974.0082412,45.42407115354011,11.947846042176016
1681712975.0082586,45.42406427812358,11.947845818898035
1681712976.0082746,45.42405724165375,11.947840159348956
1681712977.0082912,45.424051317090004,11.947838629764822
1681712978.008308,45.42404527457271,11.947836775856702
1681712979.0083249,45.42404098286995,11.94783901290145
1681712980.0083408,45.42403770112553,11.947843481948782
1681712981.008358,45.424032489109145,11.947848510092067
1681712982.0083742,45.424021884949255,11.947857696363561
1681712983.0083914,45.42401640266041,11.947879632122183
1681712984.0084078,45.42401096002563,11.947899918635041
1681712985.0084245,45.42400122339842,11.947913319041906
1681712986.0084405,45.423995527654796,11.947914094613173
1681712987.0084577,45.423989085787525,11.94792148256548
1681712988.0084734,45.423983847983905,11.947927316050816
1681712989.008491,45.423977760588784,11.94793275434994
1681712990.008507,45.42397474271657,11.947941360193884
1681712991.008524,45.423954593507105,11.947951620271995
1681712992.0085397,45.423935096886574,11.947950041389644
1681712993.0085564,45.42392352409796,11.947960534949008
1681712994.008573,45.42390218375646,11.947962999386265
1681712995.0085897,45.42388128449537,11.947960147861233
1681712996.0086064,45.423858785817814,11.94796175909347
1681712997.0086231,45.42383943898303,11.947954506516997
1681712998.0086398,45.42382240359103,11.947950949245103
1681712999.008656,45.42381010453878,11.947947285358937
1681713000.0086727,45.4237977222662,11.94794308137337
1681713001.008689,45.42378766568836,11.947936226876022
1681713002.008706,45.42377761683718,11.947931720086547
1681713003.0087223,45.42376556350416,11.947930134552951
1681713004.0087388,45.42374366291874,11.947933047671272
1681713005.0087557,45.42372582997344,11.94794779573947
1681713006.008772,45.42371391048959,11.947956004311362
1681713007.008789,45.42368668148321,11.947971033764347
1681713008.008805,45.42365662882202,11.947992069960574
1681713009.008822,45.42363225417394,11.948007819075096
1681713010.0088382,45.42361950558966,11.948014909260204
1681713011.0088549,45.423608427664526,11.948032031200142
1681713012.008871,45.423601676712664,11.948035630944295
1681713013.0088882,45.42358329983439,11.94804041605472
1681713014.0089042,45.42356888121104,11.948042558129687
1681713015.0089207,45.42354362970991,11.948049411176925
1681713016.0089376,45.42351882773064,11.948068051724965
1681713017.008954,45.42349433367095,11.948071005866144
1681713018.0089707,45.423460448400036,11.948075894440885
1681713019.0089881,45.423425918896356,11.948073249207503
1681713020.009004,45.423410072677214,11.948070189499834
1681713021.0090203,45.42339873878464,11.948081472533646
1681713022.0090373,45.42338544371401,11.94808416506805
1681713023.0090537,45.423379370863586,11.948091875819728
1681713024.0090709,45.423370908034926,11.94809556858004
1681713025.0090876,45.42337000844853,11.948096295278193
1681713026.009104,45.423370494383434,11.94809685932258
1681713027.0091207,45.42337121634841,11.94810081206356
1681713028.0091367,45.42338391479483,11.948112677852066
1681713029.0091534,45.42338940943427,11.948122529544598
1681713030.0091696,45.42340009348519,11.948127121030629
1681713031.0091863,45.42340029117902,11.94812325629631
1681713032.009203,45.42340671349199,11.948115925404995
1681713033.0092201,45.42341318302961,11.94809985031771
1681713034.0092363,45.42342002872511,11.948085472582472
1681713035.0092523,45.42342645872453,11.94806862684808
1681713036.0092697,45.42343580671454,11.948052024163966
1681713037.0092864,45.423441090932904,11.948040312914289
1681713038.009303,45.42344554263754,11.94802588681094
1681713039.0093198,45.423452163017195,11.948006829896919
1681713040.0093355,45.42345894687921,11.94798606163605
1681713041.0093524,45.42346892926117,11.947965474367098
1681713042.009369,45.423476420511186,11.947942377052799
1681713043.0093858,45.42348653789027,11.947928294894703
1681713044.0094023,45.4234952848095,11.947928003799028
1681713045.009419,45.42349640914926,11.94792779668804
1681713046.0094357,45.423506408514065,11.947929153552462
1681713047.0094514,45.4235202788738,11.947932414912446
1681713048.009468,45.42353358642918,11.947943845877123
1681713049.0094852,45.4235456624867,11.947948492011216
1681713050.009501,45.42355906488527,11.947954724655824
1681713051.0095181,45.42357466732804,11.947951788748778
1681713052.0095344,45.42359047794178,11.947953040757058
1681713053.009551,45.42360047933686,11.947954535947106
1681713054.0095677,45.42361582945844,11.947951346295847
1681713055.0095844,45.42362514561259,11.947946550560665
1681713056.0096014,45.42363346341635,11.947943156243308
1681713057.009618,45.42364776447878,11.947937172730692
